account,date,engagement,tagged_with_tradwife,log_engagement
burnitdown655,2024-08-18 20:16:44,62,0,4.143134726391533
btokbeauty2,2024-08-18 20:19:57,8,1,2.1972245773362196
jennifer__tate__,2024-08-18 20:49:35,19,1,2.995732273553991
at_home_with_mo,2024-08-18 20:57:51,19,1,2.995732273553991
passportfraternityinc,2024-08-18 21:37:14,66,0,4.204692619390966
patriotic.peace,2024-08-18 21:51:09,338,0,5.82600010738045
locdthugga,2024-08-18 22:59:01,41,0,3.7376696182833684
burnitdown655,2024-08-18 23:17:59,42,1,3.7612001156935624
burnitdown655,2024-08-18 23:38:48,54,1,4.007333185232471
locdthugga,2024-08-19 00:13:12,17,1,2.8903717578961645
locdthugga,2024-08-19 00:28:21,42,0,3.7612001156935624
burnitdown655,2024-08-19 00:44:33,98,1,4.59511985013459
moe.makes.magick,2024-08-19 01:13:00,666,1,6.502790045915623
burnitdown655,2024-08-19 01:47:14,31,1,3.4657359027997265
burnitdown655,2024-08-19 01:52:57,81,1,4.406719247264253
burnitdown655,2024-08-19 02:06:49,32,1,3.4965075614664802
at_home_with_mo,2024-08-19 02:48:58,26,1,3.295836866004329
lifetaketwo,2024-08-19 03:42:10,386,1,5.958424693029782
landladyadaogidi,2024-08-19 06:40:48,48,0,3.8918202981106265
landladyadaogidi,2024-08-19 07:23:04,41,0,3.7376696182833684
btokbeauty2,2024-08-19 08:25:54,10,1,2.3978952727983707
landladyadaogidi,2024-08-19 08:49:59,137,0,4.927253685157205
fama_kente,2024-08-19 10:41:08,262,0,5.572154032177765
thymeandtenderness,2024-08-19 12:01:54,87,0,4.477336814478207
hardmeadfarm,2024-08-19 13:41:38,1047,0,6.954638864880987
thekinkerbelle007,2024-08-19 13:53:54,47,0,3.871201010907891
at_home_with_mo,2024-08-19 14:36:13,13,1,2.6390573296152584
salwa.caftan,2024-08-19 14:55:07,133,1,4.897839799950911
patriotic.peace,2024-08-19 14:58:20,46,0,3.8501476017100584
locdthugga,2024-08-19 15:23:53,69,0,4.248495242049359
locdthugga,2024-08-19 16:00:27,54,0,4.007333185232471
burnitdown655,2024-08-19 16:15:51,13,1,2.6390573296152584
landladyadaogidi,2024-08-19 16:33:39,24,0,3.2188758248682006
landladyadaogidi,2024-08-19 16:40:07,22,0,3.1354942159291497
emergingmotherhood,2024-08-19 16:51:52,161,1,5.087596335232384
landladyadaogidi,2024-08-19 17:26:05,14,0,2.70805020110221
emergingmotherhood,2024-08-19 17:41:58,43,0,3.784189633918261
emergingmotherhood,2024-08-19 18:09:34,84,0,4.442651256490317
salwa.caftan,2024-08-19 18:23:36,141,1,4.955827057601261
theugorjifamily,2024-08-19 18:30:02,928,0,6.834108738813838
emergingmotherhood,2024-08-19 18:44:54,178,1,5.187385805840755
emergingmotherhood,2024-08-19 19:15:07,141,0,4.955827057601261
mrspeachiebushong,2024-08-19 19:55:17,22,0,3.1354942159291497
mrspeachiebushong,2024-08-19 20:27:22,23,0,3.1780538303479458
salwa.caftan,2024-08-19 20:55:06,166,1,5.117993812416755
burnitdown655,2024-08-19 21:00:29,56,1,4.04305126783455
at_home_with_mo,2024-08-19 21:05:43,13,1,2.6390573296152584
theugorjifamily,2024-08-19 22:37:14,8230,0,9.015662792972645
burnitdown655,2024-08-19 22:55:41,73,1,4.30406509320417
theugorjifamily,2024-08-19 23:21:04,3777,0,8.236950048061455
landladyadaogidi,2024-08-19 23:26:51,13,0,2.6390573296152584
thekinkerbelle007,2024-08-19 23:32:43,110,0,4.709530201312334
lifetaketwo,2024-08-19 23:47:09,592,1,6.385194398997726
locdthugga,2024-08-19 23:50:15,32,0,3.4965075614664802
littlehouseonthepasture,2024-08-20 00:18:45,50,0,3.9318256327243257
lifetaketwo,2024-08-20 00:42:57,30647,1,10.330322686380486
burnitdown655,2024-08-20 01:14:46,60,0,4.110873864173311
burnitdown655,2024-08-20 01:30:27,41,0,3.7376696182833684
burnitdown655,2024-08-20 01:49:43,77,0,4.356708826689592
thekinkerbelle007,2024-08-20 01:57:32,71,0,4.276666119016055
locdthugga,2024-08-20 02:17:39,69,0,4.248495242049359
thekinkerbelle007,2024-08-20 02:42:40,35,0,3.58351893845611
at_home_with_mo,2024-08-20 02:55:57,22,1,3.1354942159291497
thekinkerbelle007,2024-08-20 05:46:32,131,0,4.882801922586371
akinsanmiakinlabi,2024-08-20 07:11:13,228,1,5.43372200355424
btokbeauty2,2024-08-20 07:22:32,13,1,2.6390573296152584
akinsanmiakinlabi,2024-08-20 07:23:44,214,0,5.3706380281276624
fama_kente,2024-08-20 07:32:16,38,0,3.6635616461296463
akinsanmiakinlabi,2024-08-20 07:46:53,367,1,5.908082938168931
landladyadaogidi,2024-08-20 10:28:56,28,0,3.367295829986474
jennifer__tate__,2024-08-20 10:51:07,28,1,3.367295829986474
landladyadaogidi,2024-08-20 11:28:37,34,0,3.5553480614894135
landladyadaogidi,2024-08-20 12:50:50,37,0,3.6375861597263857
locdthugga,2024-08-20 13:16:40,33,0,3.5263605246161616
at_home_with_mo,2024-08-20 13:52:22,46,1,3.8501476017100584
mrspeachiebushong,2024-08-20 14:26:14,28,0,3.367295829986474
lifetaketwo,2024-08-20 14:40:44,899,0,6.802394763324311
thecortesclan,2024-08-20 14:57:53,237,0,5.472270673671475
theblazed_homemaker,2024-08-20 15:36:20,22,0,3.1354942159291497
salwa.caftan,2024-08-20 15:45:10,141,1,4.955827057601261
thekinkerbelle007,2024-08-20 16:05:04,61,0,4.127134385045092
landladyadaogidi,2024-08-20 16:15:08,12,0,2.5649493574615367
theblazed_homemaker,2024-08-20 16:22:28,96,0,4.574710978503383
mrspeachiebushong,2024-08-20 16:52:33,29,0,3.4011973816621555
thymeandtenderness,2024-08-20 16:59:46,240,0,5.484796933490655
thymeandtenderness,2024-08-20 17:31:19,131,0,4.882801922586371
hardmeadfarm,2024-08-20 17:52:32,317,0,5.762051382780177
burnitdown655,2024-08-20 18:31:56,84,0,4.442651256490317
burnitdown655,2024-08-20 18:56:26,136,0,4.919980925828125
maman__sereine,2024-08-20 19:13:22,83,0,4.430816798843313
theblazed_homemaker,2024-08-20 19:18:26,106,0,4.672828834461906
yelenamyshko,2024-08-20 19:26:14,18,0,2.9444389791664403
mrspeachiebushong,2024-08-20 19:27:55,34,0,3.5553480614894135
at_home_with_mo,2024-08-20 19:35:57,32,1,3.4965075614664802
burnitdown655,2024-08-20 20:03:19,40,0,3.713572066704308
emergingmotherhood,2024-08-20 20:37:44,275,1,5.62040086571715
burnitdown655,2024-08-20 20:59:43,58,0,4.07753744390572
thymeandtenderness,2024-08-20 21:20:54,147,0,4.997212273764115
yelenamyshko,2024-08-20 22:17:41,3,0,1.3862943611198906
mrspeachiebushong,2024-08-20 23:39:57,81,0,4.406719247264253
locdthugga,2024-08-20 23:57:48,24,0,3.2188758248682006
aberrywonderfullife,2024-08-21 00:01:28,182,0,5.209486152841421
at_home_with_mo,2024-08-21 00:04:29,26,0,3.295836866004329
burnitdown655,2024-08-21 00:09:54,63,1,4.1588830833596715
locdthugga,2024-08-21 00:13:05,31,0,3.4657359027997265
jennifer__tate__,2024-08-21 00:46:52,14,0,2.70805020110221
ladysfarm,2024-08-21 00:59:12,16,0,2.833213344056216
2bebetterpodcast,2024-08-21 01:14:51,6472,1,8.77539495854551
theblazed_homemaker,2024-08-21 01:37:26,175,0,5.170483995038151
burnitdown655,2024-08-21 01:40:04,101,1,4.624972813284271
locdthugga,2024-08-21 05:36:12,32,0,3.4965075614664802
btokbeauty2,2024-08-21 06:47:38,6,0,1.9459101490553132
btokbeauty2,2024-08-21 06:47:40,6,1,1.9459101490553132
landladyadaogidi,2024-08-21 07:22:38,16,0,2.833213344056216
myllagh,2024-08-21 09:19:11,34,1,3.5553480614894135
landladyadaogidi,2024-08-21 09:37:40,24,0,3.2188758248682006
landladyadaogidi,2024-08-21 10:33:01,61,0,4.127134385045092
landladyadaogidi,2024-08-21 10:35:38,47,0,3.871201010907891
fama_kente,2024-08-21 11:27:33,59,0,4.0943445622221
landladyadaogidi,2024-08-21 11:37:41,459,0,6.131226489483141
hardmeadfarm,2024-08-21 12:57:46,1903,0,7.55171221535131
2bebetterpodcast,2024-08-21 13:50:00,898,1,6.80128303447162
at_home_with_mo,2024-08-21 14:55:42,12,1,2.5649493574615367
thecortesclan,2024-08-21 15:36:39,64,0,4.174387269895637
alexislester_,2024-08-21 16:11:54,19,0,2.995732273553991
mrspeachiebushong,2024-08-21 16:16:29,36,0,3.6109179126442243
mrspeachiebushong,2024-08-21 16:49:32,39,0,3.6888794541139363
thymeandtenderness,2024-08-21 16:53:43,104,0,4.653960350157523
thekinkerbelle007,2024-08-21 17:26:20,540,0,6.293419278846481
burnitdown655,2024-08-21 17:34:50,73,0,4.30406509320417
thekinkerbelle007,2024-08-21 17:49:07,125,0,4.836281906951478
thekinkerbelle007,2024-08-21 18:24:30,116,0,4.762173934797756
littlehouseonthepasture,2024-08-21 19:05:20,32,0,3.4965075614664802
lifetaketwo,2024-08-21 19:07:00,43695,1,10.685011843713486
stayzontopp,2024-08-21 19:58:50,66,1,4.204692619390966
salwa.caftan,2024-08-21 20:01:02,150,1,5.017279836814924
at_home_with_mo,2024-08-21 20:20:21,41,0,3.7376696182833684
thekinkerbelle007,2024-08-21 20:23:13,125,0,4.836281906951478
theugorjifamily,2024-08-21 21:02:39,4734,0,8.462737005620179
thymeandtenderness,2024-08-21 21:26:45,1334,0,7.19668657083435
burnitdown655,2024-08-21 22:07:00,33,0,3.5263605246161616
locdthugga,2024-08-21 22:17:59,28,0,3.367295829986474
locdthugga,2024-08-21 22:30:43,56,0,4.04305126783455
burnitdown655,2024-08-21 22:59:02,40,0,3.713572066704308
burnitdown655,2024-08-21 23:11:20,75,0,4.330733340286331
ladysfarm,2024-08-21 23:23:56,18,0,2.9444389791664403
thekinkerbelle007,2024-08-21 23:27:04,106,0,4.672828834461906
thekinkerbelle007,2024-08-21 23:29:02,98,0,4.59511985013459
burnitdown655,2024-08-21 23:57:59,30,1,3.4339872044851463
lifetaketwo,2024-08-22 00:09:47,728,0,6.591673732008658
emergingmotherhood,2024-08-22 00:16:05,127,1,4.852030263919617
burnitdown655,2024-08-22 00:33:50,33,1,3.5263605246161616
jennifer__tate__,2024-08-22 00:47:14,15,1,2.772588722239781
alexislester_,2024-08-22 01:38:13,52,1,3.970291913552122
thekinkerbelle007,2024-08-22 02:13:52,1751,0,7.468513271496337
at_home_with_mo,2024-08-22 03:50:25,12,0,2.5649493574615367
thekinkerbelle007,2024-08-22 04:17:38,141,0,4.955827057601261
lifetaketwo,2024-08-22 04:17:42,154,0,5.043425116919247
thekinkerbelle007,2024-08-22 04:27:16,38,0,3.6635616461296463
locdthugga,2024-08-22 04:36:35,29,0,3.4011973816621555
fama_kente,2024-08-22 09:00:36,76,1,4.343805421853684
btokbeauty2,2024-08-22 10:35:44,23,1,3.1780538303479458
82pondview,2024-08-22 11:00:16,432,0,6.07073772800249
jennifer__tate__,2024-08-22 11:52:42,22,1,3.1354942159291497
btokbeauty2,2024-08-22 13:08:38,18,1,2.9444389791664403
at_home_with_mo,2024-08-22 14:05:54,11,0,2.4849066497880004
theblazed_homemaker,2024-08-22 14:21:41,67,0,4.219507705176107
zmeweddings,2024-08-22 14:52:34,11,0,2.4849066497880004
landladyadaogidi,2024-08-22 15:07:56,639,0,6.461468176353717
mrspeachiebushong,2024-08-22 17:34:44,44,1,3.8066624897703196
thekinkerbelle007,2024-08-22 17:54:53,54,0,4.007333185232471
thekinkerbelle007,2024-08-22 18:03:46,116,0,4.762173934797756
theblazed_homemaker,2024-08-22 18:37:04,208,0,5.342334251964811
at_home_with_mo,2024-08-22 18:41:13,4,0,1.6094379124341003
emergingmotherhood,2024-08-22 18:46:01,17,0,2.8903717578961645
landladyadaogidi,2024-08-22 18:46:49,81,0,4.406719247264253
thymeandtenderness,2024-08-22 18:54:55,81,0,4.406719247264253
burnitdown655,2024-08-22 20:13:13,15,0,2.772588722239781
salwa.caftan,2024-08-22 20:24:32,149,1,5.0106352940962555
lifetaketwo,2024-08-22 20:29:03,230,1,5.442417710521793
burnitdown655,2024-08-22 20:42:41,27,0,3.332204510175204
burnitdown655,2024-08-22 21:07:24,41,0,3.7376696182833684
emergingmotherhood,2024-08-22 21:54:40,91,1,4.5217885770490405
emergingmotherhood,2024-08-22 22:16:46,115,0,4.7535901911063645
at_home_with_mo,2024-08-22 22:30:50,7,0,2.0794415416798357
burnitdown655,2024-08-22 22:37:26,103,0,4.6443908991413725
landladyadaogidi,2024-08-22 23:21:57,7,0,2.0794415416798357
landladyadaogidi,2024-08-22 23:30:59,17,0,2.8903717578961645
burnitdown655,2024-08-22 23:31:12,57,0,4.060443010546419
thekinkerbelle007,2024-08-23 00:30:49,41,0,3.7376696182833684
thekinkerbelle007,2024-08-23 00:36:02,83,0,4.430816798843313
thekinkerbelle007,2024-08-23 00:39:31,79,0,4.382026634673881
thekinkerbelle007,2024-08-23 00:48:13,129,0,4.867534450455582
thekinkerbelle007,2024-08-23 00:53:32,86,0,4.465908118654584
landladyadaogidi,2024-08-23 00:57:37,26,0,3.295836866004329
thecortesclan,2024-08-23 01:00:52,50,0,3.9318256327243257
theblazed_homemaker,2024-08-23 01:12:52,66,0,4.204692619390966
lifetaketwo,2024-08-23 01:56:40,575,1,6.3561076606958915
salwa.caftan,2024-08-23 09:58:37,154,0,5.043425116919247
landladyadaogidi,2024-08-23 12:08:21,13,0,2.6390573296152584
jennifer__tate__,2024-08-23 13:47:38,18,1,2.9444389791664403
landladyadaogidi,2024-08-23 14:24:02,10,0,2.3978952727983707
landladyadaogidi,2024-08-23 14:49:39,77,0,4.356708826689592
locdthugga,2024-08-23 15:03:45,20,0,3.044522437723423
salwa.caftan,2024-08-23 15:06:59,160,1,5.081404364984463
thekinkerbelle007,2024-08-23 15:10:27,28567,0,10.260042489274284
at_home_with_mo,2024-08-23 15:27:15,66,1,4.204692619390966
mrspeachiebushong,2024-08-23 15:56:26,26,1,3.295836866004329
thekinkerbelle007,2024-08-23 17:03:10,5745,0,8.656259239539235
theugorjifamily,2024-08-23 17:05:33,6102,0,8.716535732544495
landladyadaogidi,2024-08-23 17:51:14,1582,0,7.367077059881012
landladyadaogidi,2024-08-23 18:38:20,140,0,4.948759890378168
theugorjifamily,2024-08-23 18:44:28,3005,0,8.00836557031292
theblazed_homemaker,2024-08-23 18:56:55,46,0,3.8501476017100584
at_home_with_mo,2024-08-23 18:57:11,13,1,2.6390573296152584
thekinkerbelle007,2024-08-23 19:10:33,250,0,5.5254529391317835
burnitdown655,2024-08-23 19:18:34,32,0,3.4965075614664802
locdthugga,2024-08-23 19:27:41,62,0,4.143134726391533
emergingmotherhood,2024-08-23 19:42:54,28,0,3.367295829986474
landladyadaogidi,2024-08-23 19:44:02,30,0,3.4339872044851463
aberrywonderfullife,2024-08-23 19:44:06,139,0,4.941642422609304
emergingmotherhood,2024-08-23 20:14:08,153,1,5.0369526024136295
milushbridalfans,2024-08-23 20:17:26,74,1,4.31748811353631
emergingmotherhood,2024-08-23 20:25:49,590,1,6.3818160174060985
landladyadaogidi,2024-08-23 20:40:52,61,0,4.127134385045092
mrspeachiebushong,2024-08-23 20:55:09,63,1,4.1588830833596715
lifetaketwo,2024-08-23 20:58:23,134,0,4.90527477843843
thekinkerbelle007,2024-08-23 21:07:22,30325,0,10.319760709360885
burnitdown655,2024-08-23 21:15:16,38,0,3.6635616461296463
thekinkerbelle007,2024-08-23 21:17:39,1301,0,7.171656822768514
landladyadaogidi,2024-08-23 21:41:46,227,0,5.429345628954441
burnitdown655,2024-08-23 21:45:21,22,0,3.1354942159291497
burnitdown655,2024-08-23 22:30:43,67,1,4.219507705176107
burnitdown655,2024-08-23 22:54:30,20,1,3.044522437723423
locdthugga,2024-08-23 23:10:45,75,1,4.330733340286331
ladysfarm,2024-08-23 23:23:46,6,0,1.9459101490553132
landladyadaogidi,2024-08-24 00:06:30,31,0,3.4657359027997265
lifetaketwo,2024-08-24 00:12:23,412,1,6.023447592961033
btokbeauty2,2024-08-24 02:56:49,15,1,2.772588722239781
maman__sereine,2024-08-24 06:25:41,99,0,4.605170185988092
landladyadaogidi,2024-08-24 07:54:48,401,0,5.996452088619021
landladyadaogidi,2024-08-24 10:45:47,28,0,3.367295829986474
ladysfarm,2024-08-24 12:52:57,89,1,4.499809670330265
theblazed_homemaker,2024-08-24 13:44:21,149,0,5.0106352940962555
lifetaketwo,2024-08-24 14:23:47,102,1,4.634728988229636
lifetaketwo,2024-08-24 14:44:21,176,1,5.176149732573829
82pondview,2024-08-24 16:02:11,11,0,2.4849066497880004
thekinkerbelle007,2024-08-24 16:03:10,200,0,5.303304908059076
at_home_with_mo,2024-08-24 16:29:24,9,1,2.302585092994046
littlehouseonthepasture,2024-08-24 16:30:11,104,0,4.653960350157523
hardmeadfarm,2024-08-24 17:18:59,480,0,6.175867270105761
burnitdown655,2024-08-24 17:37:27,61,1,4.127134385045092
landladyadaogidi,2024-08-24 17:45:53,330,0,5.802118375377063
thekinkerbelle007,2024-08-24 17:50:09,611,0,6.416732282512326
burnitdown655,2024-08-24 18:01:06,37,1,3.6375861597263857
landladyadaogidi,2024-08-24 18:36:28,46,0,3.8501476017100584
btokbeauty2,2024-08-24 19:22:34,58,1,4.07753744390572
yelenamyshko,2024-08-24 19:46:54,2,1,1.0986122886681098
at_home_with_mo,2024-08-24 19:52:24,58,0,4.07753744390572
burnitdown655,2024-08-24 19:53:31,46,1,3.8501476017100584
burnitdown655,2024-08-24 20:06:39,64,1,4.174387269895637
thekinkerbelle007,2024-08-24 20:18:56,93,0,4.543294782270004
thekinkerbelle007,2024-08-24 21:07:08,38,0,3.6635616461296463
thekinkerbelle007,2024-08-24 21:35:06,63,0,4.1588830833596715
salwa.caftan,2024-08-24 22:37:44,152,1,5.030437921392435
patriotic.peace,2024-08-24 22:43:31,35,1,3.58351893845611
thekinkerbelle007,2024-08-24 22:44:55,102,0,4.634728988229636
locdthugga,2024-08-24 23:15:14,26,0,3.295836866004329
locdthugga,2024-08-24 23:50:31,14,0,2.70805020110221
thekinkerbelle007,2024-08-25 00:50:09,489,1,6.194405391104672
thekinkerbelle007,2024-08-25 02:31:28,114,0,4.74493212836325
patriotic.peace,2024-08-25 02:51:09,63,1,4.1588830833596715
thekinkerbelle007,2024-08-25 02:55:15,5805,0,8.666647144584575
at_home_with_mo,2024-08-25 04:08:27,18,1,2.9444389791664403
theblazed_homemaker,2024-08-25 05:16:19,60,0,4.110873864173311
thekinkerbelle007,2024-08-25 05:39:30,198,0,5.293304824724492
landladyadaogidi,2024-08-25 09:29:27,26,0,3.295836866004329
landladyadaogidi,2024-08-25 12:03:43,34,0,3.5553480614894135
akinsanmiakinlabi,2024-08-25 12:20:34,484,1,6.184148890937483
akinsanmiakinlabi,2024-08-25 12:45:06,479,1,6.173786103901937
theugorjifamily,2024-08-25 13:05:30,3273,0,8.09376775793108
theugorjifamily,2024-08-25 13:24:46,5135,0,8.544029845369797
at_home_with_mo,2024-08-25 14:21:35,7,1,2.0794415416798357
salwa.caftan,2024-08-25 15:00:57,151,1,5.0238805208462765
hardmeadfarm,2024-08-25 15:02:24,33786,0,10.427831392103027
burnitdown655,2024-08-25 15:17:03,21,1,3.091042453358316
burnitdown655,2024-08-25 15:44:22,26,1,3.295836866004329
akinsanmiakinlabi,2024-08-25 17:25:09,416,1,6.0330862217988015
lifetaketwo,2024-08-25 17:41:55,1131,0,7.0317412587631285
burnitdown655,2024-08-25 18:04:43,39,1,3.6888794541139363
burnitdown655,2024-08-25 18:20:28,47,1,3.871201010907891
mrspeachiebushong,2024-08-25 18:55:23,78,0,4.3694478524670215
zmeweddings,2024-08-25 19:14:25,25,0,3.258096538021482
zmeweddings,2024-08-25 19:19:39,18,0,2.9444389791664403
burnitdown655,2024-08-25 19:31:33,23,0,3.1780538303479458
zmeweddings,2024-08-25 19:33:54,15,0,2.772588722239781
zmeweddings,2024-08-25 19:35:52,26,0,3.295836866004329
burnitdown655,2024-08-25 19:40:35,15,1,2.772588722239781
zmeweddings,2024-08-25 19:41:34,58,0,4.07753744390572
locdthugga,2024-08-25 19:50:28,30,0,3.4339872044851463
burnitdown655,2024-08-25 19:58:08,31,1,3.4657359027997265
salwa.caftan,2024-08-25 20:01:11,165,1,5.111987788356544
burnitdown655,2024-08-25 20:04:47,17,0,2.8903717578961645
burnitdown655,2024-08-25 20:16:05,10,0,2.3978952727983707
burnitdown655,2024-08-25 20:20:18,23,0,3.1780538303479458
mrspeachiebushong,2024-08-25 20:58:14,45,1,3.828641396489095
locdthugga,2024-08-25 21:26:24,25,0,3.258096538021482
thekinkerbelle007,2024-08-25 21:58:27,56921,1,10.949437188620932
burnitdown655,2024-08-25 22:05:58,68,0,4.23410650459726
thekinkerbelle007,2024-08-25 23:22:41,108,0,4.6913478822291435
burnitdown655,2024-08-25 23:42:29,65,0,4.189654742026425
theblazed_homemaker,2024-08-26 00:21:36,93,0,4.543294782270004
at_home_with_mo,2024-08-26 00:39:05,62,1,4.143134726391533
locdthugga,2024-08-26 01:46:46,14,1,2.70805020110221
thekinkerbelle007,2024-08-26 02:31:55,306,0,5.726847747587197
zmeweddings,2024-08-26 03:05:18,49,0,3.912023005428146
zmeweddings,2024-08-26 03:18:55,28,0,3.367295829986474
zmeweddings,2024-08-26 04:05:19,1,0,0.6931471805599453
patriotic.peace,2024-08-26 04:28:48,23,1,3.1780538303479458
btokbeauty2,2024-08-26 05:33:21,17,1,2.8903717578961645
stayzontopp,2024-08-26 07:27:09,47,0,3.871201010907891
landladyadaogidi,2024-08-26 09:40:22,25,0,3.258096538021482
lifetaketwo,2024-08-26 09:52:07,145,0,4.983606621708336
lifetaketwo,2024-08-26 10:01:51,278,1,5.631211781821365
salwa.caftan,2024-08-26 10:22:06,156,1,5.056245805348308
landladyadaogidi,2024-08-26 10:35:03,26,0,3.295836866004329
landladyadaogidi,2024-08-26 11:31:43,10,0,2.3978952727983707
mrspeachiebushong,2024-08-26 11:44:36,28,1,3.367295829986474
landladyadaogidi,2024-08-26 12:01:32,21,0,3.091042453358316
burnitdown655,2024-08-26 12:02:04,22,0,3.1354942159291497
burnitdown655,2024-08-26 12:09:29,39,0,3.6888794541139363
landladyadaogidi,2024-08-26 13:05:33,56,0,4.04305126783455
burnitdown655,2024-08-26 13:12:03,91,0,4.5217885770490405
locdthugga,2024-08-26 13:34:03,24,0,3.2188758248682006
locdthugga,2024-08-26 13:37:53,15,0,2.772588722239781
burnitdown655,2024-08-26 13:44:10,59,0,4.0943445622221
theblazed_homemaker,2024-08-26 14:13:47,85,0,4.454347296253507
maman__sereine,2024-08-26 14:42:31,90,0,4.51085950651685
landladyadaogidi,2024-08-26 15:02:48,25,0,3.258096538021482
thecortesclan,2024-08-26 15:11:51,49,0,3.912023005428146
at_home_with_mo,2024-08-26 15:28:35,16,1,2.833213344056216
mrspeachiebushong,2024-08-26 15:30:31,71,1,4.276666119016055
landladyadaogidi,2024-08-26 15:50:52,7,0,2.0794415416798357
landladyadaogidi,2024-08-26 16:17:41,16,0,2.833213344056216
landladyadaogidi,2024-08-26 16:36:53,73,0,4.30406509320417
thekinkerbelle007,2024-08-26 16:38:05,1707,0,7.443078374348516
burnitdown655,2024-08-26 16:43:06,20,0,3.044522437723423
burnitdown655,2024-08-26 16:46:25,13,0,2.6390573296152584
burnitdown655,2024-08-26 17:00:44,43,0,3.784189633918261
